"Accession","Group ID"
"scer|YEL020W-A","OG7_0006816"
"scer|YEL021W","OG7_0004317"
"scer|YEL022W","OG7_0001170"
"scer|YEL023C","OG7_0010454"
"scer|YEL024W","OG7_0005279"
"scer|YEL025C","OG7_0155628"
"scer|YEL026W","OG7_0003590"
"scer|YEL027W","OG7_0003059"
"scer|YEL029C","OG7_0006572"
"scer|YEL030W","OG7_0000776"
"scer|YEL031W","OG7_0002066"
"scer|YEL032W","OG7_0001163"
"scer|YEL033W","OG7_0156183"
"scer|YEL034W","OG7_0004686"
"scer|YEL035C","OG7_0155567"
"scer|YEL036C","OG7_0013961"
"scer|YEL037C","OG7_0005081"
"scer|YEL038W","OG7_0004539"
"scer|YEL039C","OG7_0004830"
"scer|YEL040W","OG7_0004303"
"scer|YEL041W","OG7_0003369"
"scer|YEL042W","OG7_0002231"
"scer|YEL043W","OG7_0041030"
"scer|YEL044W","OG7_0009826"
"scer|YEL046C","OG7_0006404"
"scer|YEL047C","OG7_0003099"
"scer|YEL048C","OG7_0155437"
"scer|YEL049W","OG7_0014528"
"scer|YEL050C","OG7_0003209"
"scer|YEL051W","OG7_0005997"
"scer|YEL052W","OG7_0004861"
"scer|YEL053C","OG7_0007723"
"scer|YEL054C","OG7_0005473"
"scer|YEL055C","OG7_0008086"
"scer|YEL056W","OG7_0004181"
"scer|YEL057C","OG7_0156030"
"scer|YEL058W","OG7_0007244"
"scer|YEL059C-A","OG7_0030334"
"scer|YEL060C","OG7_0001376"
"scer|YEL061C","OG7_0000136"
"scer|YEL062W","OG7_0009116"
"scer|YEL063C","OG7_0005294"
"scer|YEL064C","OG7_0001448"
"scer|YEL065W","OG7_0011977"
"scer|YEL066W","OG7_0005699"
"scer|YEL067C","OG7_0155484"
"scer|YEL068C","OG7_0155612"
"scer|YEL069C","OG7_0000446"
"scer|YEL070W","OG7_0013167"
"scer|YEL071W","OG7_0002981"
"scer|YEL072W","OG7_0155854"
"scer|YEL073C","OG7_0056867"
"scer|YEL075C","OG7_0014529"
"scer|YEL076C","OG7_0014529"
"scer|YEL076C-A","OG7_0014529"
"scer|YEL077C","OG7_0014529"
"scer|YER001W","OG7_0010607"
"scer|YER002W","OG7_0009609"
"scer|YER003C","OG7_0006704"
"scer|YER004W","OG7_0007962"
"scer|YER005W","OG7_0002231"
"scer|YER006W","OG7_0001608"
"scer|YER007C-A","OG7_0003719"
"scer|YER007W","OG7_0005809"
"scer|YER008C","OG7_0006367"
"scer|YER009W","OG7_0003888"
"scer|YER010C","OG7_0010050"
"scer|YER011W","OG7_0014528"
"scer|YER012W","OG7_0007035"
"scer|YER013W","OG7_0000698"
"scer|YER014C-A","OG7_0156086"
"scer|YER014W","OG7_0006344"
"scer|YER015W","OG7_0001203"
"scer|YER016W","OG7_0003720"
"scer|YER017C","OG7_0000949"
"scer|YER018C","OG7_0156144"
"scer|YER019C-A","OG7_0008283"
"scer|YER019W","OG7_0009750"
"scer|YER020W","OG7_0001306"
"scer|YER021W","OG7_0007121"
"scer|YER022W","OG7_0021361"
"scer|YER023W","OG7_0003807"
"scer|YER024W","OG7_0001730"
"scer|YER025W","OG7_0006068"
"scer|YER026C","OG7_0010244"
"scer|YER027C","OG7_0004018"
"scer|YER028C","OG7_0000135"
"scer|YER029C","OG7_0004920"
"scer|YER030W","OG7_0028308"
"scer|YER031C","OG7_0000131"
"scer|YER032W","OG7_0156085"
"scer|YER033C","OG7_0155521"
"scer|YER034W","OG7_0156249"
"scer|YER035W","OG7_0101626"
"scer|YER036C","OG7_0001747"
"scer|YER037W","OG7_0009984"
"scer|YER038C","OG7_0155771"
"scer|YER038W-A","OG7_0156191"
"scer|YER039C","OG7_0003746"
"scer|YER039C-A","OG7_0003746"
"scer|YER040W","OG7_0001357"
"scer|YER041W","OG7_0001893"
"scer|YER042W","OG7_0004119"
"scer|YER043C","OG7_0003269"
"scer|YER044C","OG7_0009783"
"scer|YER044C-A","OG7_0155554"
"scer|YER045C","OG7_0101632"
"scer|YER046W","OG7_0008273"
"scer|YER047C","OG7_0001216"
"scer|YER048C","OG7_0000428"
"scer|YER048W-A","OG7_0008241"
"scer|YER049W","OG7_0009654"
"scer|YER050C","OG7_0003994"
"scer|YER051W","OG7_0003291"
"scer|YER052C","OG7_0003536"
"scer|YER053C","OG7_0004512"
"scer|YER053C-A","OG7_0155949"
"scer|YER054C","OG7_0004116"
"scer|YER055C","OG7_0008600"
"scer|YER056C","OG7_0013164"
"scer|YER056C-A","OG7_0005724"
"scer|YER057C","OG7_0003438"
"scer|YER058W","OG7_0012997"
"scer|YER059W","OG7_0001822"
"scer|YER060W","OG7_0013164"
"scer|YER060W-A","OG7_0013164"
"scer|YER061C","OG7_0001500"
"scer|YER062C","OG7_0002629"
"scer|YER063W","OG7_0020682"
"scer|YER064C","OG7_0101657"
"scer|YER065C","OG7_0010327"
"scer|YER066W","OG7_0002697"
"scer|YER067W","OG7_0101638"
"scer|YER068W","OG7_0004808"
"scer|YER069W","OG7_0006456"
"scer|YER070W","OG7_0004218"
"scer|YER071C","OG7_0156134"
"scer|YER072W","OG7_0006206"
"scer|YER073W","OG7_0000707"
"scer|YER074W","OG7_0004421"
"scer|YER074W-A","OG7_0008929"
"scer|YER075C","OG7_0000542"
"scer|YER076C","OG7_0155757"
"scer|YER077C","OG7_0155604"
"scer|YER078C","OG7_0002823"
"scer|YER078W-A","OG7_0155948"
"scer|YER079W","OG7_0155708"
"scer|YER080W","OG7_0011622"
"scer|YER081W","OG7_0001259"
"scer|YER082C","OG7_0007383"
"scer|YER083C","OG7_0155939"
"scer|YER084W","OG7_0155825"
"scer|YER085C","OG7_0155917"
"scer|YER086W","OG7_0002175"
"scer|YER087C-B","OG7_0008283"
"scer|YER087W","OG7_0008142"
"scer|YER088C","OG7_0053568"
"scer|YER089C","OG7_0000783"
"scer|YER090W","OG7_0004437"
"scer|YER091C","OG7_0007419"
"scer|YER092W","OG7_0101652"
"scer|YER093C","OG7_0006921"
"scer|YER093C-A","OG7_0101615"
"scer|YER094C","OG7_0007205"
"scer|YER095W","OG7_0001765"
"scer|YER096W","OG7_0004212"
"scer|YER098W","OG7_0001828"
"scer|YER099C","OG7_0002319"
"scer|YER100W","OG7_0003998"
"scer|YER101C","OG7_0001074"
"scer|YER102W","OG7_0005073"
"scer|YER103W","OG7_0000779"
"scer|YER104W","OG7_0155867"
"scer|YER105C","OG7_0006587"
"scer|YER106W","OG7_0155955"
"scer|YER107C","OG7_0003556"
"scer|YER110C","OG7_0003452"
"scer|YER111C","OG7_0009582"
"scer|YER112W","OG7_0003694"
"scer|YER113C","OG7_0001932"
"scer|YER114C","OG7_0008312"
"scer|YER115C","OG7_0155966"
"scer|YER116C","OG7_0002146"
"scer|YER117W","OG7_0003211"
"scer|YER118C","OG7_0000102"
"scer|YER119C","OG7_0001448"
"scer|YER120W","OG7_0002921"
"scer|YER121W","OG7_0155829"
"scer|YER122C","OG7_0001719"
"scer|YER123W","OG7_0001256"
"scer|YER124C","OG7_0155564"
"scer|YER125W","OG7_0000785"
"scer|YER126C","OG7_0007333"
"scer|YER127W","OG7_0004822"
"scer|YER128W","OG7_0022166"
"scer|YER129W","OG7_0000008"
"scer|YER130C","OG7_0030357"
"scer|YER131W","OG7_0005594"
"scer|YER132C","OG7_0101619"
"scer|YER133W","OG7_0000696"
"scer|YER134C","OG7_0008675"
"scer|YER136W","OG7_0003262"
"scer|YER137C","OG7_0155649"
"scer|YER137C-A","OG7_0014733"
"scer|YER138C","OG7_0011767"
"scer|YER138W-A","OG7_0071886"
"scer|YER139C","OG7_0008282"
"scer|YER140W","OG7_0006501"
"scer|YER141W","OG7_0007918"
"scer|YER142C","OG7_0010452"
"scer|YER146W","OG7_0001217"
"scer|YER143W","OG7_0006273"
"scer|YER144C","OG7_0001214"
"scer|YER145C","OG7_0013042"
"scer|YER147C","OG7_0014619"
"scer|YER148W","OG7_0003499"
"scer|YER149C","OG7_0156051"
"scer|YER150W","OG7_0033061"
"scer|YER151C","OG7_0007172"
"scer|YER152C","OG7_0003760"
"scer|YER153C","OG7_0156132"
"scer|YER154W","OG7_0003303"
"scer|YER155C","OG7_0001056"
"scer|YER156C","OG7_0007238"
"scer|YER157W","OG7_0006934"
"scer|YER158C","OG7_0017145"
"scer|YER159C","OG7_0002332"
"scer|YER159C-A","OG7_0014733"
"scer|YER160C","OG7_0011767"
"scer|YER161C","OG7_0023453"
"scer|YER162C","OG7_0006341"
"scer|YER163C","OG7_0006031"
"scer|YER164W","OG7_0000402"
"scer|YER165W","OG7_0002347"
"scer|YER166W","OG7_0001014"
"scer|YER167W","OG7_0156215"
"scer|YER168C","OG7_0004166"
"scer|YER169W","OG7_0003562"
"scer|YER170W","OG7_0001353"
"scer|YER171W","OG7_0001734"
"scer|YER172C","OG7_0001850"
"scer|YER173W","OG7_0008158"
"scer|YER174C","OG7_0003454"
"scer|YER175C","OG7_0004824"
"scer|YER175W-A","OG7_0156182"
"scer|YER176W","OG7_0000996"
"scer|YER177W","OG7_0002080"
"scer|YER178W","OG7_0004748"
"scer|YER179W","OG7_0001765"
"scer|YER180C","OG7_0156125"
"scer|YER180C-A","OG7_0155940"
"scer|YER182W","OG7_0007260"
"scer|YER183C","OG7_0005754"
"scer|YER184C","OG7_0002985"
"scer|YER185W","OG7_0010250"
"scer|YER186C","OG7_0056870"
"scer|YER187W","OG7_0101684"
"scer|YER188C-A","OG7_0071893"
"scer|YER189W","OG7_0014529"
"scer|YER190C-B","OG7_0101647"
"scer|YER190W","OG7_0014529"
"scer|YFL001W","OG7_0002342"
"scer|YFL002C","OG7_0000128"
"scer|YFL002W-A","OG7_0011767"
"scer|YFL002W-B","OG7_0011767"
"scer|YFL003C","OG7_0001338"
"scer|YFL004W","OG7_0006206"
"scer|YFL005W","OG7_0000131"
"scer|YFL007W","OG7_0006392"
"scer|YFL008W","OG7_0001761"
"scer|YFL009W","OG7_0002743"
"scer|YFL010C","OG7_0013647"
"scer|YFL010W-A","OG7_0155995"
"scer|YFL011W","OG7_0000446"
"scer|YFL012W","OG7_0156031"
"scer|YFL013C","OG7_0025232"
"scer|YFL014W","OG7_0022991"
"scer|YFL016C","OG7_0000406"
"scer|YFL017C","OG7_0006920"
"scer|YFL017W-A","OG7_0001217"
"scer|YFL018C","OG7_0001637"
"scer|YFL020C","OG7_0014528"
"scer|YFL021W","OG7_0001357"
"scer|YFL022C","OG7_0002997"
"scer|YFL023W","OG7_0009196"
"scer|YFL024C","OG7_0005415"
"scer|YFL025C","OG7_0007454"
"scer|YFL026W","OG7_0036321"
"scer|YFL027C","OG7_0007464"
"scer|YFL028C","OG7_0000381"
"scer|YFL029C","OG7_0000396"
"scer|YFL030W","OG7_0004877"
"scer|YFL031W","OG7_0048899"
"scer|YFL033C","OG7_0000103"
"scer|YFL034C-A","OG7_0005677"
"scer|YFL034C-B","OG7_0002826"
"scer|YFL034W","OG7_0006127"
"scer|YFL036W","OG7_0006314"
"scer|YFL037W","OG7_0000784"
"scer|YFL038C","OG7_0000131"
"scer|YFL039C","OG7_0000774"
"scer|YFL040W","OG7_0000446"
"scer|YFL041W","OG7_0002295"
"scer|YFL041W-A","OG7_0156010"
"scer|YFL042C","OG7_0002535"
"scer|YFL044C","OG7_0008044"
"scer|YFL045C","OG7_0006507"
"scer|YFL046W","OG7_0007438"
"scer|YFL047W","OG7_0018416"
"scer|YFL048C","OG7_0101630"
"scer|YFL049W","OG7_0017143"
"scer|YFL050C","OG7_0005481"
"scer|YFL051C","OG7_0024920"
"scer|YFL052W","OG7_0026597"
"scer|YFL053W","OG7_0006813"
"scer|YFL054C","OG7_0001174"
"scer|YFL055W","OG7_0005294"
"scer|YFL058W","OG7_0012586"
"scer|YFL059W","OG7_0008429"
"scer|YFL060C","OG7_0008733"
"scer|YFL061W","OG7_0036319"
"scer|YFL062W","OG7_0017420"
"scer|YFL064C","OG7_0014529"
"scer|YFL065C","OG7_0014529"
"scer|YFL066C","OG7_0014529"
"scer|YFL067W","OG7_0155566"
"scer|YFL068W","OG7_0101647"
"scer|YFR001W","OG7_0033026"
"scer|YFR002W","OG7_0007810"
"scer|YFR003C","OG7_0008873"
"scer|YFR004W","OG7_0006543"
"scer|YFR005C","OG7_0007415"
"scer|YFR006W","OG7_0002823"
"scer|YFR007W","OG7_0011532"
"scer|YFR008W","OG7_0155558"
"scer|YFR009W","OG7_0001747"
"scer|YFR010W","OG7_0006559"
"scer|YFR011C","OG7_0021370"
"scer|YFR012W","OG7_0155886"
"scer|YFR012W-A","OG7_0156075"
"scer|YFR013W","OG7_0101627"
"scer|YFR014C","OG7_0000003"
"scer|YFR015C","OG7_0007755"
"scer|YFR016C","OG7_0036292"
"scer|YFR017C","OG7_0155456"
"scer|YFR018C","OG7_0007030"
"scer|YFR019W","OG7_0004508"
"scer|YFR020W","OG7_0036277"
"scer|YFR021W","OG7_0002811"
"scer|YFR022W","OG7_0011635"
"scer|YFR023W","OG7_0002347"
"scer|YFR024C-A","OG7_0006125"
"scer|YFR025C","OG7_0014011"
"scer|YFR026C","OG7_0156222"
"scer|YFR027W","OG7_0006989"
"scer|YFR028C","OG7_0003270"
"scer|YFR029W","OG7_0101693"
"scer|YFR030W","OG7_0001640"
"scer|YFR031C","OG7_0001761"
"scer|YFR031C-A","OG7_0003209"
"scer|YFR032C","OG7_0000011"
"scer|YFR032C-A","OG7_0007142"
"scer|YFR032C-B","OG7_0155873"
"scer|YFR033C","OG7_0007410"
"scer|YFR034C","OG7_0019458"
"scer|YFR035C","OG7_0156203"
"scer|YFR036W","OG7_0155548"
"scer|YFR037C","OG7_0003717"
"scer|YFR038W","OG7_0000402"
"scer|YFR039C","OG7_0101689"
"scer|YFR040W","OG7_0003009"
"scer|YFR041C","OG7_0000425"
"scer|YFR042W","OG7_0155781"
"scer|YFR043C","OG7_0036311"
"scer|YFR044C","OG7_0004687"
"scer|YFR045W","OG7_0004112"
"scer|YFR046C","OG7_0156041"
"scer|YFR047C","OG7_0006981"
"scer|YFR048W","OG7_0005782"
"scer|YFR049W","OG7_0021352"
"scer|YFR050C","OG7_0006919"
"scer|YFR051C","OG7_0006784"
"scer|YFR052W","OG7_0007759"
"scer|YFR053C","OG7_0002467"
"scer|YFR055W","OG7_0156188"
"scer|YFR057W","OG7_0002985"
"scer|YGL001C","OG7_0003035"
"scer|YGL002W","OG7_0001609"
"scer|YGL003C","OG7_0002727"
"scer|YGL004C","OG7_0008072"
"scer|YGL005C","OG7_0156199"
"scer|YGL006W","OG7_0001750"
"scer|YGL006W-A","OG7_0155769"
"scer|YGL007C-A","OG7_0156239"
"scer|YGL008C","OG7_0001065"
"scer|YGL009C","OG7_0001900"
"scer|YGL010W","OG7_0010831"
"scer|YGL011C","OG7_0001215"
"scer|YGL012W","OG7_0003705"
"scer|YGL013C","OG7_0101640"
"scer|YGL014W","OG7_0001979"
"scer|YGL015C","OG7_0155541"
"scer|YGL016W","OG7_0071896"
"scer|YGL017W","OG7_0006705"
"scer|YGL018C","OG7_0007748"
"scer|YGL019W","OG7_0004214"
"scer|YGL020C","OG7_0156070"
"scer|YGL021W","OG7_0008020"
"scer|YGL022W","OG7_0003905"
"scer|YGL023C","OG7_0001169"
"scer|YGL025C","OG7_0155855"
"scer|YGL026C","OG7_0004135"
"scer|YGL027C","OG7_0007512"
"scer|YGL028C","OG7_0010826"
"scer|YGL029W","OG7_0156045"
"scer|YGL030W","OG7_0005857"
"scer|YGL031C","OG7_0003349"
"scer|YGL032C","OG7_0155857"
"scer|YGL033W","OG7_0008649"
"scer|YGL035C","OG7_0000135"
"scer|YGL036W","OG7_0155731"
"scer|YGL037C","OG7_0003824"
"scer|YGL038C","OG7_0006663"
"scer|YGL039W","OG7_0002966"
"scer|YGL040C","OG7_0006147"
"scer|YGL041C-B","OG7_0155461"
"scer|YGL041W-A","OG7_0029174"
"scer|YGL043W","OG7_0003739"
"scer|YGL044C","OG7_0000011"
"scer|YGL045W","OG7_0036263"
"scer|YGL047W","OG7_0008240"
"scer|YGL048C","OG7_0000949"
"scer|YGL049C","OG7_0002304"
"scer|YGL050W","OG7_0008074"
"scer|YGL051W","OG7_0017420"
"scer|YGL053W","OG7_0017420"
"scer|YGL054C","OG7_0004880"
"scer|YGL055W","OG7_0003409"
"scer|YGL056C","OG7_0002529"
"scer|YGL057C","OG7_0155471"
"scer|YGL058W","OG7_0001016"
"scer|YGL059W","OG7_0002830"
"scer|YGL060W","OG7_0101610"
"scer|YGL061C","OG7_0155655"
"scer|YGL062W","OG7_0001443"
"scer|YGL063W","OG7_0002342"
"scer|YGL064C","OG7_0000115"
"scer|YGL065C","OG7_0007136"
"scer|YGL066W","OG7_0006534"
"scer|YGL067W","OG7_0006758"
"scer|YGL068W","OG7_0005090"
"scer|YGL070C","OG7_0002891"
"scer|YGL071W","OG7_0101639"
"scer|YGL073W","OG7_0001580"
"scer|YGL075C","OG7_0156202"
"scer|YGL076C","OG7_0003718"
"scer|YGL077C","OG7_0005350"
"scer|YGL078C","OG7_0000120"
"scer|YGL079W","OG7_0040972"
"scer|YGL080W","OG7_0004029"
"scer|YGL081W","OG7_0155761"
"scer|YGL082W","OG7_0006598"
"scer|YGL083W","OG7_0005739"
"scer|YGL084C","OG7_0005033"
"scer|YGL085W","OG7_0008785"
"scer|YGL086W","OG7_0008013"
"scer|YGL087C","OG7_0005774"
"scer|YGL089C","OG7_0101656"
"scer|YGL090W","OG7_0155442"
"scer|YGL091C","OG7_0002391"
"scer|YGL092W","OG7_0005085"
"scer|YGL093W","OG7_0020054"
"scer|YGL094C","OG7_0007586"
"scer|YGL095C","OG7_0006616"
"scer|YGL096W","OG7_0001289"
"scer|YGL097W","OG7_0000956"
"scer|YGL098W","OG7_0155618"
"scer|YGL099W","OG7_0001608"
"scer|YGL100W","OG7_0003747"
"scer|YGL101W","OG7_0006399"
"scer|YGL103W","OG7_0005074"
"scer|YGL104C","OG7_0000446"
"scer|YGL105W","OG7_0002829"
"scer|YGL106W","OG7_0000434"
"scer|YGL107C","OG7_0101659"
"scer|YGL108C","OG7_0071887"
"scer|YGL110C","OG7_0008151"
"scer|YGL111W","OG7_0008518"
"scer|YGL112C","OG7_0005977"
"scer|YGL113W","OG7_0156197"
"scer|YGL114W","OG7_0006877"
"scer|YGL115W","OG7_0002529"
"scer|YGL116W","OG7_0002727"
"scer|YGL117W","OG7_0156036"
"scer|YGL119W","OG7_0006190"
"scer|YGL120C","OG7_0000698"
"scer|YGL121C","OG7_0155627"
"scer|YGL122C","OG7_0019990"
"scer|YGL123W","OG7_0002866"
"scer|YGL124C","OG7_0006183"
"scer|YGL125W","OG7_0005905"
"scer|YGL126W","OG7_0009314"
"scer|YGL127C","OG7_0008235"
"scer|YGL128C","OG7_0000425"
"scer|YGL129C","OG7_0008275"
"scer|YGL130W","OG7_0004121"
"scer|YGL131C","OG7_0008100"
"scer|YGL133W","OG7_0007703"
"scer|YGL134W","OG7_0001822"
"scer|YGL135W","OG7_0005141"
"scer|YGL136C","OG7_0002819"
"scer|YGL137W","OG7_0004411"
"scer|YGL138C","OG7_0156211"
"scer|YGL139W","OG7_0015877"
"scer|YGL140C","OG7_0011978"
"scer|YGL141W","OG7_0000785"
"scer|YGL142C","OG7_0008094"
"scer|YGL143C","OG7_0002660"
"scer|YGL144C","OG7_0006601"
"scer|YGL145W","OG7_0008834"
"scer|YGL150C","OG7_0000402"
"scer|YGL146C","OG7_0156094"
"scer|YGL147C","OG7_0004984"
"scer|YGL148W","OG7_0007768"
"scer|YGL151W","OG7_0024052"
"scer|YGL153W","OG7_0006931"
"scer|YGL154C","OG7_0006545"
"scer|YGL155W","OG7_0002914"
"scer|YGL156W","OG7_0009085"
"scer|YGL157W","OG7_0002966"
"scer|YGL158W","OG7_0000003"
"scer|YGL159W","OG7_0008320"
"scer|YGL160W","OG7_0001646"
"scer|YGL161C","OG7_0005958"
"scer|YGL162W","OG7_0101616"
"scer|YGL163C","OG7_0000402"
"scer|YGL164C","OG7_0024028"
"scer|YGL166W","OG7_0015584"
"scer|YGL167C","OG7_0001066"
"scer|YGL168W","OG7_0155653"
"scer|YGL169W","OG7_0004207"
"scer|YGL170C","OG7_0155991"
"scer|YGL171W","OG7_0000118"
"scer|YGL172W","OG7_0036276"
"scer|YGL173C","OG7_0003221"
"scer|YGL174W","OG7_0007721"
"scer|YGL175C","OG7_0156213"
"scer|YGL176C","OG7_0156168"
"scer|YGL178W","OG7_0001979"
"scer|YGL179C","OG7_0000008"
"scer|YGL180W","OG7_0000010"
"scer|YGL181W","OG7_0001719"
"scer|YGL183C","OG7_0003492"
"scer|YGL184C","OG7_0002476"
"scer|YGL185C","OG7_0001271"
"scer|YGL186C","OG7_0013164"
"scer|YGL187C","OG7_0007155"
"scer|YGL188C-A","OG7_0155556"
"scer|YGL189C","OG7_0005594"
"scer|YGL190C","OG7_0003116"
"scer|YGL191W","OG7_0008036"
"scer|YGL192W","OG7_0008371"
"scer|YGL193C","OG7_0155883"
"scer|YGL194C","OG7_0001156"
"scer|YGL194C-A","OG7_0156179"
"scer|YGL195W","OG7_0007065"
"scer|YGL196W","OG7_0010523"
"scer|YGL197W","OG7_0101619"
"scer|YGL198W","OG7_0007081"
"scer|YGL200C","OG7_0001609"
"scer|YGL201C","OG7_0001163"
"scer|YGL202W","OG7_0003760"
"scer|YGL203C","OG7_0001279"
"scer|YGL204C","OG7_0155983"
"scer|YGL205W","OG7_0002296"
"scer|YGL206C","OG7_0004881"
"scer|YGL207W","OG7_0007246"
"scer|YGL208W","OG7_0004018"
"scer|YGL209W","OG7_0000135"
"scer|YGL210W","OG7_0000131"
"scer|YGL211W","OG7_0003637"
"scer|YGL212W","OG7_0007003"
"scer|YGL213C","OG7_0010365"
"scer|YGL215W","OG7_0001822"
"scer|YGL216W","OG7_0000136"
"scer|YGL219C","OG7_0016770"
"scer|YGL220W","OG7_0003123"
"scer|YGL221C","OG7_0008773"
"scer|YGL222C","OG7_0101626"
"scer|YGL223C","OG7_0156181"
"scer|YGL224C","OG7_0009984"
"scer|YGL225W","OG7_0003746"
"scer|YGL226C-A","OG7_0156002"
"scer|YGL226W","OG7_0016440"
"scer|YGL227W","OG7_0003120"
"scer|YGL228W","OG7_0101689"
"scer|YGL229C","OG7_0003009"
"scer|YGL230C","OG7_0156058"
"scer|YGL231C","OG7_0007859"
"scer|YGL232W","OG7_0008444"
"scer|YGL233W","OG7_0004230"
"scer|YGL234W","OG7_0002030"
"scer|YGL235W","OG7_0155613"
"scer|YGL236C","OG7_0006450"
"scer|YGL237C","OG7_0004833"
"scer|YGL238W","OG7_0007167"
"scer|YGL240W","OG7_0007287"
"scer|YGL241W","OG7_0008012"
"scer|YGL242C","OG7_0010605"
"scer|YGL243W","OG7_0002906"
"scer|YGL244W","OG7_0007791"
"scer|YGL245W","OG7_0002336"
"scer|YGL246C","OG7_0008565"
"scer|YGL247W","OG7_0014413"
"scer|YGL248W","OG7_0019407"
"scer|YGL249W","OG7_0155911"
"scer|YGL250W","OG7_0034384"
"scer|YGL251C","OG7_0001850"
"scer|YGL252C","OG7_0009217"
"scer|YGL253W","OG7_0002467"
"scer|YGL254W","OG7_0001282"
"scer|YGL255W","OG7_0002599"
"scer|YGL256W","OG7_0005026"
"scer|YGL257C","OG7_0010607"
"scer|YGL258W","OG7_0047363"
"scer|YGL258W-A","OG7_0001304"
"scer|YGL259W","OG7_0001304"
"scer|YGL260W","OG7_0071884"
"scer|YGL261C","OG7_0014528"
"scer|YGL262W","OG7_0101684"
"scer|YGL263W","OG7_0017420"
"scer|YGR001C","OG7_0008279"
"scer|YGR002C","OG7_0007718"
"scer|YGR003W","OG7_0001577"
"scer|YGR004W","OG7_0016789"
"scer|YGR005C","OG7_0007120"
"scer|YGR006W","OG7_0006742"
"scer|YGR007W","OG7_0002648"
"scer|YGR008C","OG7_0038855"
"scer|YGR009C","OG7_0004394"
"scer|YGR010W","OG7_0004197"
"scer|YGR012W","OG7_0002172"
"scer|YGR013W","OG7_0005804"
"scer|YGR014W","OG7_0022141"
"scer|YGR015C","OG7_0005925"
"scer|YGR016W","OG7_0156122"
"scer|YGR017W","OG7_0013308"
"scer|YGR018C","OG7_0155737"
"scer|YGR019W","OG7_0008935"
"scer|YGR020C","OG7_0007465"
"scer|YGR021W","OG7_0007235"
"scer|YGR023W","OG7_0055134"
"scer|YGR024C","OG7_0006844"
"scer|YGR026W","OG7_0155799"
"scer|YGR027C","OG7_0005763"
"scer|YGR027W-A","OG7_0014733"
"scer|YGR027W-B","OG7_0011767"
"scer|YGR028W","OG7_0001216"
"scer|YGR029W","OG7_0006105"
"scer|YGR030C","OG7_0156208"
"scer|YGR031C-A","OG7_0155715"
"scer|YGR031W","OG7_0005925"
"scer|YGR032W","OG7_0004854"
"scer|YGR033C","OG7_0009965"
"scer|YGR034W","OG7_0005205"
"scer|YGR035C","OG7_0155985"
"scer|YGR035W-A","OG7_0155557"
"scer|YGR036C","OG7_0006856"
"scer|YGR037C","OG7_0002395"
"scer|YGR038C-A","OG7_0014733"
"scer|YGR038C-B","OG7_0011767"
"scer|YGR038W","OG7_0006503"
"scer|YGR040W","OG7_0000396"
"scer|YGR041W","OG7_0101614"
"scer|YGR042W","OG7_0022940"
"scer|YGR043C","OG7_0005195"
"scer|YGR044C","OG7_0026607"
"scer|YGR046W","OG7_0007692"
"scer|YGR047C","OG7_0007337"
"scer|YGR048W","OG7_0005142"
"scer|YGR049W","OG7_0036272"
"scer|YGR050C","OG7_0155540"
"scer|YGR052W","OG7_0000009"
"scer|YGR053C","OG7_0041076"
"scer|YGR054W","OG7_0006738"
"scer|YGR055W","OG7_0001030"
"scer|YGR056W","OG7_0005034"
"scer|YGR057C","OG7_0009617"
"scer|YGR058W","OG7_0003253"
"scer|YGR059W","OG7_0001286"
"scer|YGR060W","OG7_0003175"
"scer|YGR061C","OG7_0005326"
"scer|YGR062C","OG7_0003303"
"scer|YGR063C","OG7_0007749"
"scer|YGR065C","OG7_0002542"
"scer|YGR066C","OG7_0009170"
"scer|YGR067C","OG7_0000135"
"scer|YGR068C","OG7_0011635"
"scer|YGR070W","OG7_0004535"
"scer|YGR071C","OG7_0101686"
"scer|YGR072W","OG7_0006817"
"scer|YGR074W","OG7_0003633"
"scer|YGR075C","OG7_0007347"
"scer|YGR076C","OG7_0025208"
"scer|YGR077C","OG7_0155850"
"scer|YGR078C","OG7_0007922"
"scer|YGR079W","OG7_0156209"
"scer|YGR080W","OG7_0007344"
"scer|YGR081C","OG7_0155900"
"scer|YGR082W","OG7_0008718"
"scer|YGR083C","OG7_0001817"
"scer|YGR084C","OG7_0155448"
"scer|YGR085C","OG7_0003690"
"scer|YGR086C","OG7_0015586"
"scer|YGR087C","OG7_0009289"
"scer|YGR088W","OG7_0003913"
"scer|YGR089W","OG7_0041053"
"scer|YGR090W","OG7_0007458"
"scer|YGR091W","OG7_0007002"
"scer|YGR092W","OG7_0000103"
"scer|YGR093W","OG7_0007460"
"scer|YGR094W","OG7_0003490"
"scer|YGR095C","OG7_0002908"
"scer|YGR096W","OG7_0001013"
"scer|YGR097W","OG7_0015056"
"scer|YGR098C","OG7_0007529"
"scer|YGR099W","OG7_0008674"
"scer|YGR100W","OG7_0003451"
"scer|YGR101W","OG7_0004534"
"scer|YGR102C","OG7_0054317"
"scer|YGR103W","OG7_0007166"
"scer|YGR104C","OG7_0036301"
"scer|YGR105W","OG7_0019372"
"scer|YGR106C","OG7_0156145"
"scer|YGR108W","OG7_0001168"
"scer|YGR109C","OG7_0001168"
"scer|YGR109W-A","OG7_0000132"
"scer|YGR109W-B","OG7_0000132"
"scer|YGR110W","OG7_0003255"
"scer|YGR111W","OG7_0017064"
"scer|YGR112W","OG7_0007697"
